trade id,product,side,created at,size,size unit,price,fee,total,price/fee/total unit
1422580,ETH-BTC,BUY,2017-09-03T09:33:06.601Z,0.01000000,ETH,0.07656,0.0000022968,-0.0007678968,BTC
1422581,ETH-BTC,BUY,2017-09-03T09:33:06.816Z,0.01000000,ETH,0.07656,0.0000022968,-0.0007678968,BTC
1422582,ETH-BTC,BUY,2017-09-03T09:33:07.006Z,0.01000000,ETH,0.07656,0.0000022968,-0.0007678968,BTC
1422583,ETH-BTC,BUY,2017-09-03T09:33:10.367Z,0.01000000,ETH,0.07656,0.0000022968,-0.0007678968,BTC
1422584,ETH-BTC,BUY,2017-09-03T09:33:10.588Z,0.01000000,ETH,0.07656,0.0000022968,-0.0007678968,BTC
1422585,ETH-BTC,BUY,2017-09-03T09:33:10.801Z,0.01000000,ETH,0.07656,0.0000022968,-0.0007678968,BTC
1422606,ETH-BTC,SELL,2017-09-03T09:40:32.869Z,0.01000000,ETH,0.07669,0,0.0007669,BTC
1422607,ETH-BTC,SELL,2017-09-03T09:40:32.869Z,0.01000000,ETH,0.07669,0,0.0007669,BTC
1422608,ETH-BTC,SELL,2017-09-03T09:40:32.869Z,0.01000000,ETH,0.07669,0,0.0007669,BTC
1422612,ETH-BTC,BUY,2017-09-03T09:41:50.319Z,0.00838247,ETH,0.07654,0,-0.0006415942538,BTC
1422613,ETH-BTC,BUY,2017-09-03T09:41:50.319Z,0.01000000,ETH,0.07654,0,-0.0007654,BTC
1422614,ETH-BTC,BUY,2017-09-03T09:41:50.319Z,0.01000000,ETH,0.07654,0,-0.0007654,BTC
1422678,ETH-BTC,SELL,2017-09-03T10:20:11.458Z,0.01000000,ETH,0.07625,0,0.0007625,BTC
1422679,ETH-BTC,SELL,2017-09-03T10:20:11.458Z,0.01000000,ETH,0.07625,0,0.0007625,BTC
1422680,ETH-BTC,SELL,2017-09-03T10:20:11.458Z,0.01000000,ETH,0.07625,0,0.0007625,BTC
1422681,ETH-BTC,SELL,2017-09-03T10:20:11.458Z,0.01000000,ETH,0.07625,0,0.0007625,BTC
1422682,ETH-BTC,SELL,2017-09-03T10:20:11.458Z,0.01000000,ETH,0.07625,0,0.0007625,BTC
1422683,ETH-BTC,SELL,2017-09-03T10:20:11.458Z,0.01000000,ETH,0.07625,0,0.0007625,BTC
1422684,ETH-BTC,SELL,2017-09-03T10:20:11.458Z,0.01000000,ETH,0.07625,0,0.0007625,BTC
1422685,ETH-BTC,SELL,2017-09-03T10:20:11.458Z,0.01000000,ETH,0.07625,0,0.0007625,BTC
1422686,ETH-BTC,SELL,2017-09-03T10:20:11.458Z,0.01000000,ETH,0.07625,0,0.0007625,BTC
1422687,ETH-BTC,SELL,2017-09-03T10:20:11.458Z,0.01000000,ETH,0.07625,0,0.0007625,BTC
1422688,ETH-BTC,SELL,2017-09-03T10:20:11.458Z,0.01000000,ETH,0.07625,0,0.0007625,BTC
1422689,ETH-BTC,SELL,2017-09-03T10:20:11.458Z,0.01000000,ETH,0.07625,0,0.0007625,BTC
1422694,ETH-BTC,BUY,2017-09-03T10:24:34.236Z,0.01000000,ETH,0.07614,0,-0.0007614,BTC
1422695,ETH-BTC,BUY,2017-09-03T10:24:34.236Z,0.01000000,ETH,0.07614,0,-0.0007614,BTC
1422696,ETH-BTC,BUY,2017-09-03T10:24:34.236Z,0.01000000,ETH,0.07614,0,-0.0007614,BTC
1423908,ETH-BTC,BUY,2017-09-03T12:43:16.265Z,0.01000000,ETH,0.07574,0.0000022722,-0.0007596722,BTC
1423909,ETH-BTC,BUY,2017-09-03T12:43:16.476Z,0.01000000,ETH,0.07574,0.0000022722,-0.0007596722,BTC
1423910,ETH-BTC,BUY,2017-09-03T12:43:16.691Z,0.01000000,ETH,0.07574,0.0000022722,-0.0007596722,BTC
1423911,ETH-BTC,BUY,2017-09-03T12:43:20.020Z,0.01000000,ETH,0.07574,0.0000022722,-0.0007596722,BTC
1423912,ETH-BTC,BUY,2017-09-03T12:43:20.232Z,0.01000000,ETH,0.07574,0.0000022722,-0.0007596722,BTC
1423913,ETH-BTC,BUY,2017-09-03T12:43:20.448Z,0.01000000,ETH,0.07574,0.0000022722,-0.0007596722,BTC
1423914,ETH-BTC,BUY,2017-09-03T12:43:24.123Z,0.01000000,ETH,0.07574,0.0000022722,-0.0007596722,BTC
1423915,ETH-BTC,BUY,2017-09-03T12:43:25.427Z,0.01000000,ETH,0.07574,0.0000022722,-0.0007596722,BTC
1423916,ETH-BTC,BUY,2017-09-03T12:43:25.826Z,0.01000000,ETH,0.07574,0.0000022722,-0.0007596722,BTC
1423917,ETH-BTC,BUY,2017-09-03T12:43:29.326Z,0.01000000,ETH,0.07574,0.0000022722,-0.0007596722,BTC
1423918,ETH-BTC,BUY,2017-09-03T12:43:29.549Z,0.01000000,ETH,0.07574,0.0000022722,-0.0007596722,BTC
1423919,ETH-BTC,BUY,2017-09-03T12:43:29.987Z,0.01000000,ETH,0.07574,0.0000022722,-0.0007596722,BTC
1423920,ETH-BTC,BUY,2017-09-03T12:43:33.345Z,0.01000000,ETH,0.07574,0.0000022722,-0.0007596722,BTC
1423921,ETH-BTC,BUY,2017-09-03T12:43:33.642Z,0.01000000,ETH,0.07574,0.0000022722,-0.0007596722,BTC
1423922,ETH-BTC,BUY,2017-09-03T12:43:34.057Z,0.01000000,ETH,0.07574,0.0000022722,-0.0007596722,BTC
1424125,ETH-BTC,SELL,2017-09-03T13:26:57.927Z,0.01000000,ETH,0.07591,0,0.0007591,BTC
1424126,ETH-BTC,SELL,2017-09-03T13:26:57.927Z,0.01000000,ETH,0.07591,0,0.0007591,BTC
1424127,ETH-BTC,SELL,2017-09-03T13:26:57.927Z,0.01000000,ETH,0.07591,0,0.0007591,BTC
1424128,ETH-BTC,SELL,2017-09-03T13:26:57.927Z,0.01000000,ETH,0.07591,0,0.0007591,BTC
1424129,ETH-BTC,SELL,2017-09-03T13:26:57.927Z,0.01000000,ETH,0.07591,0,0.0007591,BTC
1424130,ETH-BTC,SELL,2017-09-03T13:26:57.927Z,0.01000000,ETH,0.07591,0,0.0007591,BTC
1424520,ETH-BTC,BUY,2017-09-03T14:15:13.254Z,0.01000000,ETH,0.07571,0,-0.0007571,BTC
1424521,ETH-BTC,BUY,2017-09-03T14:15:13.254Z,0.01000000,ETH,0.07571,0,-0.0007571,BTC
1424522,ETH-BTC,BUY,2017-09-03T14:15:13.254Z,0.01000000,ETH,0.07571,0,-0.0007571,BTC
1424809,ETH-BTC,BUY,2017-09-03T15:11:19.501Z,0.01000000,ETH,0.07554,0,-0.0007554,BTC
1424810,ETH-BTC,BUY,2017-09-03T15:11:19.501Z,0.01000000,ETH,0.07554,0,-0.0007554,BTC
1424811,ETH-BTC,BUY,2017-09-03T15:11:19.501Z,0.01000000,ETH,0.07554,0,-0.0007554,BTC
1424851,ETH-BTC,BUY,2017-09-03T15:22:14.686Z,0.01000000,ETH,0.07546,0,-0.0007546,BTC
1424852,ETH-BTC,BUY,2017-09-03T15:22:14.686Z,0.01000000,ETH,0.07546,0,-0.0007546,BTC
1424853,ETH-BTC,BUY,2017-09-03T15:22:14.686Z,0.01000000,ETH,0.07546,0,-0.0007546,BTC
1425280,ETH-BTC,SELL,2017-09-03T17:22:34.567Z,0.01000000,ETH,0.07557,0,0.0007557,BTC
1425281,ETH-BTC,SELL,2017-09-03T17:22:34.567Z,0.01000000,ETH,0.07557,0,0.0007557,BTC
1425282,ETH-BTC,SELL,2017-09-03T17:22:34.567Z,0.01000000,ETH,0.07557,0,0.0007557,BTC
